name              date       exptime           blue           cent            red            sample
J074521+473436    1998-01-31    3000    5903.830831    7129.236562    8354.642294    HIRES_murphy_C
J074521+473436    1998-01-04    3000    4712.319482    5941.224248    7170.129014    HIRES_murphy_C
J074521+473436    1998-02-01    3000    5903.825286    7129.230443    8354.635600    HIRES_murphy_C
J074521+473436    1998-02-01    3000    5903.822530    7129.230546    8354.638562    HIRES_murphy_C
J080117+521034    1999-04-15    1800    4020.374155    4813.328208    5606.282261    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4305.645221    5531.889722    6758.134223    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4305.646325    5531.891700    6758.137075    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4305.644129    5531.888953    6758.133777    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4223.899916    5443.253134    6662.606352    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4223.900158    5443.276162    6662.652165    HIRES_murphy_C
J080117+521034    1998-12-21    3000    4223.900744    5443.251590    6662.602436    HIRES_murphy_C
J084424+124546    1996-11-05    3000    4018.978979    5270.688832    6522.398684    HIRES_murphy_C
J084424+124546    1997-12-29    3000    3370.358015    4143.369900    4916.381784    HIRES_murphy_C
J084424+124546    1998-03-02    3000    6573.655627    7785.987585    8998.319543    HIRES_murphy_C
J084424+124546    1998-03-02    3000    6573.656911    7785.989481    8998.322051    HIRES_murphy_C
J084424+124546    1998-03-30    1716    4775.509121    5972.481077    7169.453033    HIRES_murphy_C
J084424+124546    1996-10-17    3400    3642.878776    4859.155326    6075.431876    HIRES_murphy_C
J084424+124546    1998-03-03    3000    6573.633674    7785.948175    8998.262676    HIRES_murphy_C
J084424+124546    1998-03-03    3000    6573.635012    7785.947584    8998.260157    HIRES_murphy_C
J084424+124546    1998-03-31    3000    4775.502300    5972.477858    7169.453415    HIRES_murphy_C
J084424+124546    1997-12-31    3000    3370.532904    4143.571054    4916.609203    HIRES_murphy_C
J084424+124546    1997-12-31    3000    3370.531635    4143.568833    4916.606031    HIRES_murphy_C
J084424+124546    1997-12-31    3000    3370.528925    4143.566043    4916.603161    HIRES_murphy_C
J084424+124546    1997-12-31    3000    3370.527551    4143.564713    4916.601874    HIRES_murphy_C
J084424+124546    1998-03-05    3000    4773.993931    5970.740475    7167.487019    HIRES_murphy_C
J084424+124546    1998-03-05    3000    4773.994698    5970.741282    7167.487867    HIRES_murphy_C
J084424+124546    1998-03-05    3000    4773.997707    5970.744489    7167.491271    HIRES_murphy_C
J084424+124546    1997-12-30    3000    3370.554412    4143.599188    4916.643963    HIRES_murphy_C
J084424+124546    1997-12-30    3000    3370.553063    4143.598533    4916.644004    HIRES_murphy_C
J093337+284532    1997-12-28    3000    3805.287527    4580.987802    5356.688076    HIRES_murphy_C
J093337+284532    1997-12-28    3000    3805.285719    4580.986084    5356.686449    HIRES_murphy_C
J093337+284532    1996-12-11    3000    4709.895843    5938.360671    7166.825499    HIRES_murphy_C
J093337+284532    1996-12-11    3600    4709.893564    5938.357868    7166.822171    HIRES_murphy_C
J093337+284532    1997-03-14    3000    3810.630119    5057.837554    6305.044988    HIRES_murphy_C
J093337+284532    1996-11-05    1455    4710.517963    5939.130045    7167.742126    HIRES_murphy_C
J093337+284532    1996-11-07    3000    4710.556250    5939.174316    7167.792383    HIRES_murphy_C
J093337+284532    1996-11-07    3600    4710.555871    5939.173777    7167.791683    HIRES_murphy_C
J094253-110426    1998-04-01    3000    4030.831512    5285.266586    6539.701660    HIRES_murphy_C
J094253-110426    1998-04-01    3000    4030.826886    5285.260068    6539.693250    HIRES_murphy_C
J094253-110426    1998-04-01    3000    4011.504290    5261.424198    6511.344106    HIRES_murphy_C
J094253-110426    1998-04-01    3000    4011.499132    5261.422685    6511.346238    HIRES_murphy_C
J095852+120245    1999-11-10    2100    4304.403154    5530.375362    6756.347569    HIRES_murphy_C
J095852+120245    1999-11-11    2700    4381.844855    5586.129942    6790.415029    HIRES_murphy_C
J095852+120245    1999-11-11    2400    4381.847189    5586.131470    6790.415750    HIRES_murphy_C
J095852+120245    1999-11-12    2700    4357.487935    5621.831916    6886.175897    HIRES_murphy_C
J101155+294141    1996-01-24    3000    3642.890776    4859.143276    6075.395775    HIRES_murphy_C
J101155+294141    1996-01-24    1384    3642.886682    4859.138144    6075.389607    HIRES_murphy_C
J101155+294141    1996-01-24    995    3642.891344    4859.143703    6075.396063    HIRES_murphy_C
J101447+430030    1998-03-30    3000    4421.312799    5660.291575    6899.270350    HIRES_murphy_C
J101447+430030    1998-03-02    3000    6592.575668    7807.133787    9021.691906    HIRES_murphy_C
J101447+430030    1998-03-30    3000    4421.310474    5660.289174    6899.267874    HIRES_murphy_C
J101447+430030    1998-03-02    3000    6592.560229    7807.120463    9021.680698    HIRES_murphy_C
J101447+430030    1998-03-03    3000    6592.538476    7807.096323    9021.654170    HIRES_murphy_C
J101447+430030    1998-03-03    3000    6592.538778    7807.095843    9021.652908    HIRES_murphy_C
J101447+430030    1998-01-04    3000    4712.514584    5941.470523    7170.426462    HIRES_murphy_C
J101447+430030    1998-03-31    3000    4421.306696    5660.279940    6899.253185    HIRES_murphy_C
J105756+455552    1996-05-22    3000    4585.554448    5804.517667    7023.480886    HIRES_murphy_C
J105756+455552    1996-05-22    3000    4585.555880    5804.519226    7023.482572    HIRES_murphy_C
J105756+455552    1996-05-23    3000    4606.475506    5829.441403    7052.407301    HIRES_murphy_C
J105756+455552    1996-05-23    3000    4606.475396    5829.441168    7052.406939    HIRES_murphy_C
J105756+455552    1995-04-07    2700    5504.871998    6724.508729    7944.145461    HIRES_murphy_C
J105756+455552    1995-04-07    2700    5504.872704    6724.509398    7944.146091    HIRES_murphy_C
J105756+455552    1995-04-07    2100    5554.392043    6781.529470    8008.666896    HIRES_murphy_C
J105756+455552    1995-04-07    2100    5554.388812    6781.525747    8008.662681    HIRES_murphy_C
J105756+455552    1996-05-24    3000    5382.793585    6606.492922    7830.192259    HIRES_murphy_C
J105756+455552    1996-05-24    2437    5341.006493    6558.136751    7775.267008    HIRES_murphy_C
J111038+483115    1995-02-22    3000    3654.447388    4873.602342    6092.757296    HIRES_murphy_C
J111038+483115    1995-02-22    3000    3654.446450    4873.601091    6092.755733    HIRES_murphy_C
J111038+483115    1995-02-22    3000    3642.590406    4858.739423    6074.888440    HIRES_murphy_C
J111038+483115    1995-02-22    3000    3642.589447    4858.738143    6074.886840    HIRES_murphy_C
J111038+483115    1994-12-26    3000    4223.756217    5443.032862    6662.309508    HIRES_murphy_C
J111038+483115    1994-12-26    3000    4223.755289    5443.031666    6662.308043    HIRES_murphy_C
J111038+483115    1994-12-26    1000    4223.754258    5443.030337    6662.306417    HIRES_murphy_C
J111038+483115    1994-12-27    3000    4202.906774    5417.725128    6632.543481    HIRES_murphy_C
J111038+483115    1994-12-27    2000    4202.905828    5417.723909    6632.541990    HIRES_murphy_C
J111038+483115    1994-12-27    2000    4202.905143    5417.723026    6632.540908    HIRES_murphy_C
J113508+222715    1998-12-21    3000    3644.290269    4860.968451    6077.646632    HIRES_murphy_C
J113508+222715    1998-12-22    3000    3616.499700    4854.206341    6091.912981    HIRES_murphy_C
J113508+222715    1998-12-22    2500    3616.493800    4854.199650    6091.905500    HIRES_murphy_C
J113508+222715    1998-12-22    2500    3616.498438    4854.205317    6091.912196    HIRES_murphy_C
J120523-074232    1995-04-06    3000    4899.664651    6101.997694    7304.330737    HIRES_murphy_C
J120523-074232    1995-04-06    3000    4899.668109    6102.001455    7304.334801    HIRES_murphy_C
J120523-074232    1995-04-06    3000    4931.548057    6139.416183    7347.284309    HIRES_murphy_C
J120523-074232    1995-04-06    3000    4931.541803    6139.408859    7347.275916    HIRES_murphy_C
J120523-074232    1995-04-06    3000    5913.051013    7139.701455    8366.351898    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6516.354451    7721.855055    8927.355658    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6516.352382    7721.852603    8927.352824    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6516.339257    7721.838095    8927.336934    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6591.192627    7805.579893    9019.967160    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6591.190117    7805.576921    9019.963725    HIRES_murphy_C
J120523-074232    1995-02-23    3000    6591.164829    7805.549242    9019.933654    HIRES_murphy_C
J120858+454035    1994-12-26    2000    4223.782673    5443.066956    6662.351239    HIRES_murphy_C
J120858+454035    1994-12-26    2000    4223.781978    5443.066060    6662.350142    HIRES_murphy_C
J120858+454035    1994-12-27    2000    4202.934304    5417.760616    6632.586927    HIRES_murphy_C
J120858+454035    1994-12-27    2000    4202.933606    5417.759715    6632.585824    HIRES_murphy_C
J122607+173650    1997-05-09    3000    6591.199235    7805.525902    9019.852569    HIRES_murphy_C
J122607+173650    1997-05-28    3000    3849.434660    5075.282982    6301.131305    HIRES_murphy_C
J122607+173650    1997-05-09    3000    6591.185169    7805.510440    9019.835710    HIRES_murphy_C
J122607+173650    1997-05-28    3000    3849.437188    5075.285890    6301.134593    HIRES_murphy_C
J122607+173650    1997-05-10    3000    6590.736611    7805.007884    9019.279158    HIRES_murphy_C
J122607+173650    1997-05-10    3600    6590.743569    7805.015180    9019.286792    HIRES_murphy_C
J122607+173650    1997-05-10    3000    6590.741542    7805.012704    9019.283866    HIRES_murphy_C
J122607+173650    1997-05-29    3000    3849.121036    5074.904458    6300.687880    HIRES_murphy_C
J122607+173650    1997-05-29    3000    3849.126876    5074.911340    6300.695803    HIRES_murphy_C
J122824+312837    1999-04-15    3000    3024.525006    3783.629951    4542.734896    HIRES_murphy_C
J122824+312837    1999-04-15    3000    3024.523723    3783.629350    4542.734977    HIRES_murphy_C
J122824+312837    1999-04-15    3000    3024.528489    3783.633091    4542.737692    HIRES_murphy_C
J122824+312837    1999-04-15    3000    3024.534851    3783.639624    4542.744397    HIRES_murphy_C
J122824+312837    1995-04-07    2400    3535.742687    4756.555724    5977.368761    HIRES_murphy_C
J122824+312837    1995-04-07    2700    3535.743868    4756.557055    5977.370241    HIRES_murphy_C
J122824+312837    1995-04-07    2700    3542.639241    4765.274217    5987.909194    HIRES_murphy_C
J122824+312837    1995-04-07    2700    3542.635955    4765.270065    5987.904174    HIRES_murphy_C
J124714+312641    1998-03-30    1241    4011.661786    5261.645846    6511.629906    HIRES_murphy_C
J124714+312641    1998-03-30    2900    4011.662841    5261.642334    6511.621827    HIRES_murphy_C
J124714+312641    1998-03-03    3000    4010.407055    5260.131531    6509.856008    HIRES_murphy_C
J124714+312641    1998-03-05    3000    4029.803286    5225.706129    6421.608973    HIRES_murphy_C
J131011+460124    1999-04-13    3000    3568.536868    4343.826521    5119.116175    HIRES_murphy_C
J131011+460124    1999-04-13    3000    3568.535316    4343.821197    5119.107077    HIRES_murphy_C
J131011+460124    1999-04-14    3000    3305.939102    4076.971589    4848.004075    HIRES_murphy_C
J131011+460124    1999-04-14    3000    3308.000141    4079.371995    4850.743848    HIRES_murphy_C
J131011+460124    1999-04-14    3000    3024.566396    3783.673232    4542.780068    HIRES_murphy_C
J131011+460124    1999-04-15    3600    3024.563898    3783.678148    4542.792399    HIRES_murphy_C
J134002+110630    1997-03-14    3000    4537.049502    5787.516405    7037.983307    HIRES_murphy_C
J134002+110630    1997-03-14    3600    4537.052683    5787.519912    7037.987141    HIRES_murphy_C
J134002+110630    1997-05-30    3000    4478.665911    5689.933887    6901.201864    HIRES_murphy_C
J134002+110630    1997-05-30    3000    4478.665021    5689.932673    6901.200326    HIRES_murphy_C
J142656+602550    1995-05-18    3000    4077.208645    5308.508859    6539.809073    HIRES_murphy_C
J142656+602550    1995-05-18    3000    4077.209787    5308.510129    6539.810472    HIRES_murphy_C
J142656+602550    1995-05-18    3000    4058.713590    5285.842009    6512.970429    HIRES_murphy_C
J142656+602550    1995-05-18    3000    4058.712915    5285.841131    6512.969346    HIRES_murphy_C
J142656+602550    1995-05-18    2400    4058.711343    5285.839189    6512.967034    HIRES_murphy_C
J142656+602550    1995-05-18    2400    3718.624270    4948.638127    6178.651985    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3718.619647    4948.632900    6178.646152    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3718.622208    4948.635947    6178.649685    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3718.623174    4948.637047    6178.650919    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3732.196779    4965.594430    6198.992081    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3732.197072    4965.594706    6198.992341    HIRES_murphy_C
J142656+602550    1995-05-19    3000    3732.198104    4965.595881    6198.993657    HIRES_murphy_C
J142656+602550    1995-05-19    2400    4077.217224    5308.518634    6539.820045    HIRES_murphy_C
J143912+295448    1998-03-24    3000    3574.161768    4350.303851    5126.445934    HIRES_murphy_C
J143912+295448    1998-03-24    3000    3574.163649    4350.305111    5126.446573    HIRES_murphy_C
J143912+295448    1998-03-24    1680    3574.165619    4350.307617    5126.449615    HIRES_murphy_C
J143912+295448    1998-03-24    3000    3574.173060    4350.315947    5126.458833    HIRES_murphy_C
J143912+295448    1998-03-03    3000    4010.531306    5260.285385    6510.039463    HIRES_murphy_C
J143912+295448    1998-03-03    3000    4029.898575    5225.827028    6421.755481    HIRES_murphy_C
J143912+295448    1998-03-03    3300    4010.519570    5260.273233    6510.026895    HIRES_murphy_C
J143912+295448    1998-03-03    3300    4029.870476    5225.798782    6421.727087    HIRES_murphy_C
J144453+291905    1995-06-21    3000    3605.406636    4840.137733    6074.868831    HIRES_murphy_C
J144453+291905    1995-06-21    2400    3605.403980    4840.134315    6074.864650    HIRES_murphy_C
J144453+291905    1995-06-21    2700    3617.104662    4854.880681    6092.656700    HIRES_murphy_C
J144453+291905    1995-06-21    2400    3617.106102    4854.882326    6092.658551    HIRES_murphy_C
J144453+291905    1994-06-12    3000    3680.377016    4929.874774    6179.372531    HIRES_murphy_C
J144453+291905    1994-06-12    3000    3680.381695    4929.880310    6179.378924    HIRES_murphy_C
J144453+291905    1994-06-12    3000    3693.502255    4946.394693    6199.287131    HIRES_murphy_C
J144453+291905    1994-06-12    3000    3693.502656    4946.395044    6199.287432    HIRES_murphy_C
J155152+191104    1999-03-13    3000    3643.967182    4860.559298    6077.151414    HIRES_murphy_C
J155152+191104    1999-03-13    3000    3643.965276    4860.556271    6077.147267    HIRES_murphy_C
J155152+191104    1999-03-13    3000    3643.959066    4860.548638    6077.138211    HIRES_murphy_C
J155152+191104    1999-03-13    3000    3643.959253    4860.548566    6077.137879    HIRES_murphy_C
J155152+191104    1999-03-13    3000    3643.966112    4860.553481    6077.140850    HIRES_murphy_C
J155152+191104    1999-03-14    3000    3616.167042    4853.780832    6091.394622    HIRES_murphy_C
J155152+191104    1999-03-14    3000    3616.164619    4853.778447    6091.392276    HIRES_murphy_C
J155152+191104    1999-03-14    3000    3616.166843    4853.779782    6091.392721    HIRES_murphy_C
J155152+191104    1999-03-14    3000    3616.161418    4853.773585    6091.385753    HIRES_murphy_C
J155152+191104    1999-03-14    3000    3616.157027    4853.767304    6091.377582    HIRES_murphy_C
J155152+191104    1999-03-15    3000    3643.961926    4860.546018    6077.130110    HIRES_murphy_C
J155152+191104    1999-03-15    3000    3643.960544    4860.547007    6077.133470    HIRES_murphy_C
J155152+191104    1999-03-15    3000    3643.961109    4860.549548    6077.137986    HIRES_murphy_C
J155152+191104    1999-03-15    3000    3653.447455    4872.428604    6091.409753    HIRES_murphy_C
J155152+191104    1999-03-15    3000    3653.453663    4872.431469    6091.409275    HIRES_murphy_C
J162645+642655    2000-05-09    3000    3022.596237    3781.349549    4540.102860    HIRES_murphy_C
J162645+642655    2000-05-09    5000    3000.879279    3773.160726    4545.442173    HIRES_murphy_C
